experiment,model,dataset,task_type,example_id,context_length,length_bucket,gold_answers,prediction,metric,score
longbench_phase1,qwen3-30b-a3b,multifieldqa_en_e,qa,edbbdb9727c3a51310d24895d08c5a90673cb9d514770878,2345,0-4k,Sustained viral gene delivery through core-shell fibers and Gene transfer to hemophilia A mice via oral delivery of FVIII-chitosan nanoparticles.,"The titles of Kam W. Leong's publications in Journal of Controlled Release are:

1. ""Gene transfer to hemophilia A mice via oral delivery of FVIII-chitosan nanoparticles""
2. ""Sustained viral gene delivery through core-shell fibers""",f1,0.7058823529411765
longbench_phase1,qwen3-30b-a3b,multifieldqa_en_e,qa,e568cc6d77a0a433937ab4bcf62e49b36a5cf7b3faa0d3ab,5385,4k-8k,L = 8 and L = 14.,The benchmarking used chains of size L = 8 and L = 14.,f1,0.6666666666666666
longbench_phase1,qwen3-30b-a3b,multifieldqa_en_e,qa,5914446861ce8a3d0d9204dfc9d41edd747de735c3c3fc36,5646,4k-8k,γh.,The rationality coefficient used in the observation model is $ \gamma_h = 1.5 $.,f1,0.0
longbench_phase1,qwen3-30b-a3b,multifieldqa_en_e,qa,690d6407b1ef9f8d373370bbcb02f7ecf198379774101140,5567,4k-8k,It uses a content-recognition module or algorithm.,"A media application determines the context of an event by using a content-recognition module or algorithm. This module may employ techniques such as object recognition (e.g., edge detection, pattern recognition, self-learning systems like neural networks, optical character recognition, and online character recognition), speech recognition (e.g., Hidden Markov Models",f1,0.16
longbench_phase1,qwen3-30b-a3b,multifieldqa_en_e,qa,33bfe67a3d40e71a5e5351ea5db4ea55df61a018d071074b,6340,4k-8k,The baseline is used as a reference for the mid point of the firewall for the developed side panel.,"The purpose of the baseline in the layout procedure is to serve as a reference for the mid point of the firewall for the developed (and true dimensioned) side panel. It is used to lay out the fuselage sides and ensure that when the panels are formed into position, they land on the spacing called for in the",f1,0.45901639344262296
longbench_phase1,qwen3-30b-a3b,multifieldqa_en_e,qa,3c8e9fef2eae8f49aae38b7314a3425b99c3ca8b051e8293,6594,4k-8k,Keep deploying and harvesting your bases to earn experience points and level up quickly.,"In the early levels, you can level up by continuously deploying nanobots and harvesting resources from your bases. This activity helps you gain experience points (XP), which contribute to leveling up quickly. As you progress, you will unlock more options and capabilities.",f1,0.4363636363636364
longbench_phase1,qwen3-30b-a3b,multifieldqa_en_e,qa,235a5c99cd7fae9e2b410ad99c1b1fafea43799d3f1138a8,1810,0-4k,"KSTP switched to a sports radio format on February 15, 2010.","KSTP switched to a sports radio format on February 15, 2010.",f1,1.0
longbench_phase1,qwen3-30b-a3b,multifieldqa_en_e,qa,4c9131da4fb2a9dbc8dadce39d20bdc302a092b5740c414a,1860,0-4k,McPherson County was established as a county in 1867.,McPherson County was established as a county in the spring of 1870.,f1,0.7777777777777777
longbench_phase1,qwen3-30b-a3b,multifieldqa_en_e,qa,45e06726b160cfb851e2179017f90e37f4f4dec62f346e33,2188,0-4k,Exposure to sunlight or strong light may cause permanent yellow spot damage on the screen.,"If the VR headset lenses are exposed to sunlight or strong light, it may cause permanent yellow spot damage on the screen.",f1,0.7647058823529412
longbench_phase1,qwen3-30b-a3b,multifieldqa_en_e,qa,f3374a1971e3cfb4f241e04b82d5016d892e9e32a4aa2b53,6312,4k-8k,It outperforms mean-field methods and the PLM with $l_2$ regularization in terms of reconstruction error and true positive rate.,"The performance of the PLM with decimation is superior to other methods, such as the PLM with $l_2$ regularization and a mean-field-based method. The PLM with decimation leads to cleaner results and is able to accurately infer the network of interaction even when the number of samples $M$ is",f1,0.26666666666666666
longbench_phase1,qwen3-30b-a3b,multifieldqa_en_e,qa,dffb383ee06d8413ac40e2c1ec7bde5548ef07fc8f35ad2f,2619,0-4k,"Yes, DUO has 9.57 instances per image while COCO contains 7.7.","Yes, DUO contains more instances per image than COCO. According to the context, DUO has 9.57 instances per image, while COCO contains 7.7 instances per image.",f1,0.6111111111111112
longbench_phase1,qwen3-30b-a3b,multifieldqa_en_e,qa,aeb6cb26b11fc386727a529761d9d233ec7ba8dea9800b0f,6097,4k-8k,"Technological limitations, resistance to exposing data to scrutiny, and desire to hold onto data for personal use.","Some reasons for the lack of data sharing in archaeobotany include technological limitations, resistance among some archaeologists to making their data available due to concerns about exposing data to scrutiny, losing opportunities for analysis before others use it, and losing the 'capital' of data. Additionally, there is an emphasis on the creation of new",f1,0.3880597014925373
longbench_phase1,qwen3-30b-a3b,multifieldqa_en_e,qa,60b19bbfd875f79ca168f6db761d192ab710f9b5f395de89,5306,4k-8k,Legacies of Losing in American Politics and an expanded edition of The Rhetorical Presidency in the Princeton Classics series.,"Professor Tulis's forthcoming books include: Legacies of Losing in American Politics, with Nicole Mellow (University of Chicago Press, Fall 2017), and an expanded edition of The Rhetorical Presidency in the Princeton Classics series (Princeton, Fall 2017).",f1,0.653061224489796
longbench_phase1,qwen3-30b-a3b,multifieldqa_en_e,qa,dee63735510f6958f4c5bf318421c9b9fac0bc8b3e341a4a,2952,0-4k,Sir Richard.,"Based on the context provided, Ralph Rokebye's brother is not explicitly mentioned. Therefore, I don't know who Ralph Rokebye's brother was.",f1,0.0
longbench_phase1,qwen3-30b-a3b,multifieldqa_en_e,qa,566881d2138d7e29cd6dd2b661b6f7ffe4c515c92fdaf837,5523,4k-8k,"Yes, individual molecules of indeno[1,2-a]fluorene can switch between open-shell and closed-shell states by changing their adsorption site on the surface.","Yes, individual molecules of indeno[1,2-a]fluorene can switch between open-shell and closed-shell states. This switching can be achieved by changing the adsorption site of the molecule on the surface. The context mentions that switching between open- and closed-shell states of a single molecule is observed by changing",f1,0.6
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,49d0334d26929f712de2cba070a74752f415313c08166f80,2008,0-4k,The normalized least mean square (NLMS) algorithm.,The normalized least mean square (NLMS) algorithm is engaged in the PLMS-PPIC method.,f1,0.7058823529411764
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,daa4eb9d8b28a987b1c2c049200634cdc510636b19a64ccd,4837,4k-8k,5.,Five experiments were demonstrated to test the capabilities of the controller.,f1,0.0
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,69e69439e349a539ca4cff96ae35aa8499ca61886801d488,1414,0-4k,Four.,"Njoroge has four brothers: Boro, Kamau, Kori, and Mwangi.",f1,0.19999999999999998
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,c18fe208b75f8f5b4214e2cb17420d75bf525e176e425fc0,6308,4k-8k,"Physics, biology, social sciences, finance, and neuroscience are some fields in which the inverse problem is encountered.","The inverse problem is encountered in several fields, including:

1. Physics
2. Biology (e.g., studies involving statistical inference in systems of interacting elements)
3. Social sciences
4. Finance
5. Neuroscience (e.g., analyzing dynamics of systems like neural networks)

These fields are increasingly utilizing solutions to inverse",f1,0.4262295081967213
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,25d54c0a145838996b56def82126f35b3fabe3e100d10fc0,10003,8k+,No excessive overloading and no use for illegal activity.,"Based on the context provided, the following restrictions apply to the use of Broadjam's servers:

1. **Prohibited Activities**: Hosting Subscribers are prohibited from using Broadjam's servers or their Website as a source, intermediary, reply to address, or destination address for activities such as:
   - Mail bombs
  ",f1,0.08
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,c60792f391b389a1c44b0a8f62f4a792d9ed82286b1b7f95,6706,4k-8k,Centralized control of mobile devices and applications.,"Based on the information provided in the given text:

Mobile Device Management (MDM) systems are described as solutions that ""support centralized control of an entire fleet of mobile devices (smartphones and tablets) and mobile applications by applying and ensuring pre-defined configuration settings.""

This definition highlights the core functionality of MDM systems, which",f1,0.2545454545454546
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,238c4efe738cecd8346abfdc57707996aef30f9b43d1a577,2103,0-4k,21.,"The context states that ""The 21 massive star-forming regions were observed with the Atacama Pathfinder Experiment (APEX)..."" Therefore, the number of massive star-forming regions studied is 21.",f1,0.08333333333333333
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,04b588ff2dea15f4a9c4fdbaabc55aaad1ba3446114d6741,7565,4k-8k,Flexibility.,"The main advantage of a horizontal business model for mobile devices is flexibility. As costs drop and the market expands, this model allows vendors like HTC to offer a wide range of phones based on radically different SoCs (System on a Chip), enabling greater adaptability and variety in product offerings.",f1,0.04347826086956522
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,b41aef2d0475f46a78a3168c6c8a614170975f82507cf2e4,2490,0-4k,Unknown.,"Based on the context provided, there is no solid evidence of heaven and hell. The text states: ""Nothing can give a solid proof of the existence of heaven and hell, yet, nothing can disprove it either.""",f1,0.0
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,c6eba7d0323b89bbdb0fbad233543848add08dcbfcbd875b,505,0-4k,使用安装包安装Ganache；打开程序，用户可以从显示的界面中查看账户、区块、交易和日志；点击“设置”，用户可以设置绑定的ip和端口、账户数量以及gas限制等，点击“restart”后设置生效。此时，Ganache已经在本机运行了一个以太坊私有网络，并绑定了8545端口。.,"根据上述文档的内容，以下是安装并启动 Ganache 的步骤：

### 安装 Ganache：
1. **下载 Ganache**：
   - 访问 Ganache 的官方网站：https://truffleframework.com/ganache/。
   - 下载适用于您操作系统的安装包。

2. **",f1,0.0
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,18ef34b54d2ddc134e1be7cae3d6101432465011d016c77a,6625,4k-8k,The water depth in the Greater Ekofisk Area is 70-75 meters.,The water depth in the Greater Ekofisk Area is 70-75 metres.,f1,0.8888888888888888
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,0ecdb8439f1360140995c6f5f6cc99c38cebb9216d1395e4,1504,0-4k,"After attacking Jacobo at a workers' strike, Ngotho loses his job and Njoroge's family is forced to move.","After Ngotho attacks Jacobo at a workers' strike, he loses his job, and Njoroge's family is forced to move to another section of the country.",f1,0.7999999999999999
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,462011b6f9beb976aaf7b38082bcf7d70a91c3c74d2c6e95,3597,0-4k,The Wallace electorate.,Simon English was elected to the New Zealand Parliament in the Wallace electorate.,f1,0.3076923076923077
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,9ac60cf60d4bae1dc93b09f374b74b3dec8b1b333397d7cd,6240,4k-8k,"The longerons bow up from the building surface, forming a ""banana"" shape.","The problem encountered when building the fuselage sides is that when the completed fuselage sides are laid into position to form the fuselage box section, the once straight longerons bow up from the building surface, forming an undesired ""banana"" shape. This issue is especially problematic when using preformed fiberglass parts, as the",f1,0.339622641509434
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,394cb48c037481d97cdf1dbd7adef475061b9e77235842e2,2556,0-4k,This research paper proposed an approach based on approximating the posterior distribution with an isotropic Gaussian distribution.,"The proposed approach in this research paper is a probabilistic interpretation of the Least-Mean-Squares (LMS) filter. Specifically, the authors introduce a novel LMS algorithm with an adaptable step size that emerges naturally from approximating the posterior distribution in a probabilistic state-space model with an isotropic Gaussian distribution. This",f1,0.45283018867924535
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,22034e095a602824678c4028e6f605919ce520270dc06089,663,0-4k,"O(t, L_{\parallel}; S_\Delta) = L_{\parallel}^{-\beta/[\nu(1+\Delta)]} \tilde f_O(t/L_{\parallel}^{z/(1+\Delta)}; S_\Delta).","The scaling form for the alternative order parameter $ O $ is given by the equation:

$$
O (t, L_{\parallel} ; S_\Delta) = L_{\parallel}^{-\beta/[\nu(1+\Delta)]} \tilde f_O (t/L_{\parallel}^{",f1,0.3076923076923077
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,aeb34faf1b5507b32d6d5b49474ea5c71d4ec2aa84a82d93,5665,4k-8k,The time required to update the belief does not increase with the complexity of the environment.,The main advantage of the proposed method in terms of computation time is that the time required to update the robot's belief does not increase with the complexity of the environment. This makes the method suitable for online applications and ensures that the computational demands remain manageable even in more complex environments.,f1,0.42857142857142855
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,910c9a02ee857c1019702818b6fa2d5c25ed432d08385ba8,898,0-4k,48V.,根据提供的信息，FS312BH 支持 PD2.0、PD3.0、PD3.1 和第三方协议，其最高诱骗电压为 **48V**。,f1,0.0
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,ac42a5a54b029a05be6e6e13d9001a81761d7b40ad1edfe2,3247,0-4k,The conclusion was that fruit consumption may provide a protective effect for mercury exposure in Amazonian riparians.,"The conclusion of the study was that fatigue may be associated with eating high mercury fish. However, the sample size was small.",f1,0.29411764705882354
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,b321c147c0e0a8a35ee8738ad89326ecad1509bf591b4233,2616,0-4k,"URPC2017, URPC2018, URPC2019, URPC2020_ZJ and URPC2020_DL.","The datasets used in this community for research are:

1. URPC2017
2. URPC2018
3. URPC2019
4. URPC2020$_{ZJ}$
5. URPC2020$_{DL}$
",f1,0.4166666666666667
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,229b5bf2402ae2950c72494dcfd5f1c825c396205b49ca50,6539,4k-8k,1766.,The London Paving and Lighting Act passed in 1766.,f1,0.2222222222222222
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,ae5a3edc1bc76fee6fa1aa6557e83bc3cfea0c190763ecce,10325,8k+,It becomes a bit less so that what's off to the left or right can be better noted.,"At dawn or dusk, the high resolution of what we focus on becomes a bit less detailed. This reduction in resolution allows what is off to the left or right to be better noted in the dim light.",f1,0.44000000000000006
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,bda4a6b251a601b7f7f956f298b59d8e99993845c1eaf7d6,8281,8k+,"Mufti-e-Azam-e-Hind received Khilafat in the Qaderi, Chishti, Nakshbandi, Suharwardi, and Madaari Orders.","Mufti-e-Azam-e-Hind received Khilafat from the following orders:

1. Qaderi Silsila (Order)
2. Chishti Order
3. Nakshbandi Order
4. Suharwardi Order
5. Madaari Order

Additionally,",f1,0.5294117647058824
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,5b978c8d5792b07ad99da0fc2639c6046051e9c29825ad25,4297,4k-8k,Low temperature scanning tunneling microscopy and spectroscopy (STM/STS).,"The experimental techniques used to study the quantum dot structures in this research include:

1. **Low-temperature scanning tunneling microscopy (STM)** – This was used to obtain 3D topography images of the semiconducting single-walled carbon nanotubes (SWNTs) and to visualize the defect sites",f1,0.17391304347826086
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,94ccf4d54b36e7e9d4aa594a7bc426528630a5b8aff296a4,3422,0-4k,23 September.,The 2017 general election was held on 23 September.,f1,0.4
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,2d0e8d88c8dcd187eb0590fb072f6a69bd774c9aa029246b,4482,4k-8k,The generative interactive model used in the method is called the Coupled Generalized Dynamic Bayesian Network (C-GDBN).,The generative interactive model used in the method is called the Coupled Generalized Dynamic Bayesian Network (C-GDBN).,f1,1.0
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,f084724966601afea0017630eeee76cf0b65099356667bc2,2295,0-4k,VC-10 Squadron.,The air unit that Goodwin commanded during the initial landings of Marines on Saipan was the VC-10 Squadron.,f1,0.23529411764705882
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,ec016e90ac78727f3c4aa176db472724bda53c07cb8cb696,682,0-4k,"Online documentation, QuecPython community, online support: QQ group 445121768.","Based on the information provided in the text, users can go to several places for troubleshooting and support:

1. **QuecPython Website**: Users can visit the QuecPython website for downloading firmware and other necessary tools. The website also hosts a variety of resources including documentation, tutorials, and forums for support. The links",f1,0.1111111111111111
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,7ae0ad8d4ded2dee79251ff4f951ecfcabad31d8b4f896ae,5346,4k-8k,"As the transition probability increases, the learning rate initially rises and then declines.","The transition probability of the environment affects the learning rate in the static agent in the following way:

When the transition probability (p_tr) increases, the learning rate (η_p) initially rises rapidly from 0, reaches a peak, and then begins to decline slowly, eventually reaching zero. This means:

- When environmental",f1,0.34615384615384615
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,41e27260a12cc40a778f8c1ba8bf643ee655871a458e5e1c,6250,4k-8k,The sides of the fuselage are sloped to create a conical section when the fuselage is formed.,"The sides of the fuselage must be sloped (tumbled home) to form a conical section when the flat side panels are bent into their final shape. This conical shape is necessary to achieve the correct elliptical form of the top longeron when the fuselage is assembled, ensuring a straight and true fus",f1,0.38596491228070173
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,470018af720bc15decf8f7a9643250c9a6548c8efeb394cd,2085,0-4k,Jacob C. Landau.,Brooksley Elizabeth's first husband was Jacob C. Landau.,f1,0.5454545454545454
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,8d72c6709ee1da38a65cdfb4f9d90e7348fd8e356c0a8165,5660,4k-8k,The IAF is considering the acquisition of the Airbus A330 MRTT (Multi-Role Tanker Transport) besides the Boeing C-17.,"Based on the context provided, besides the Boeing C-17, the Indian Air Force (IAF) is considering the Airbus C-295 as a potential transport aircraft for acquisition. The context mentions that the government was evaluating the technical details of the C-295 bid by the Tata-Airbus",f1,0.4166666666666667
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,91c198d5820bfba5caf396532a0b30a531e9d09a7a9005a4,5088,4k-8k,A subset that form via kinetic rate processes from state-selected Rydberg gases.,"This study focuses on ultracold neutral plasmas that form via kinetic rate processes from state-selected Rydberg gases, with particular emphasis on the distinctive dynamics found in the evolution of molecular ultracold plasmas, specifically those formed from nitric oxide (NO) in a laser-crossed molecular beam.",f1,0.38461538461538464
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,37dfd65b9a8316b9569875b8bcfc5a8bd65e044a88b2e894,5225,4k-8k,The paper aims to solve nonlinear system vibration problems efficiently.,"The paper aims to solve the problem of efficiently computing the dynamic responses of nonlinear systems under arbitrary irregular excitations. It proposes a generalized pole-residue method based on the Volterra series performed in the Laplace domain, which provides an explicit and continuous response function of time. This method is intended to overcome the limitations of traditional",f1,0.21052631578947367
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,6ee1971ac8c7c0ee4a5add9ec201557d28d3c2f66b176fb4,7321,4k-8k,The sticking point in the political showdown over the budget is how much spending to cut.,"The sticking points in the political showdown over the budget include:

1. **Spending Cuts**: Disagreement over how much spending should be cut. Democrats and Republicans have not reached a final agreement on the amount, with a Democratic source citing a tentative agreement on slashing $34.5 billion from the budget,",f1,0.37037037037037035
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,322b4b2b074049aac101086797d655a21671ef5a9f366353,669,0-4k,It is well described by the Gaussian theory.,"The dynamical behavior of the anisotropic order parameter $ m $ following a quench to the critical point is well described by the Gaussian theory for all three lattice gas models studied: driven lattice gas with either constant (IDLG) or random (RDLG) infinite drive, and equilibrium lattice gas (LG).",f1,0.24489795918367344
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,fe952dfd723c9b88f1ed4665679b7a13987729fa1c37b0e3,2409,0-4k,The best performing model for the Spanish language in Track-1 was Spanish BERT.,"Based on the information provided in the context, the best performing models for the Spanish language in Track-1 were the language-specific versions of RoBERTa and BERT.",f1,0.5
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,7a503a81877d3baca86f8d7179209e4899823433ab3326f3,2748,0-4k,The maximum velocity scales with the square root of the amplitude.,"The relationship between the maximum velocity and the amplitude of the blob or depletion depends on whether the flow is compressible or incompressible, as well as the relative amplitude $|\triangle n|/n_0$:

1. **For compressible flows**:
   - At **small amplitudes** ($|\",f1,0.2
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,92bf77fcae3c753b768f1289eeb1e899fc8e75a14509a5f9,1865,0-4k,"The first white settlement in McPherson County was Fuller's Ranch, established by Charles O. Fuller.","The first white settlement in McPherson County was Fuller's Ranch, established by Charles O. Fuller in 1855.",f1,0.9333333333333333
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,622b577978afc1346c315f98a18678c8e6d5ccbf82511f74,1802,0-4k,Four years.,KSTP-FM 102.1 was on the air for four years.,f1,0.4
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,0e9a32e0989483442381f0195e620fea8c5538e42f130bdb,5466,4k-8k,Reduced computational complexity.,"The benefits of using binary variables in the SLAS formulation are to improve the computational complexity of the optimization problem. The original formulation with integer decision variables results in a mixed-integer optimization problem with relatively high computation complexity (e.g., computation time of ~2s in worst-case scenarios). By reformulating the problem with binary",f1,0.08333333333333334
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,ee53f01eb9a44de54723ab03918b7361f2eb630a35ce7b81,2184,0-4k,It is recommended to have at least a 2x2 meter space for using the VR headset.,The recommended space for using the VR headset is at least 2×2 meters in an open and safe indoor area.,f1,0.5806451612903226
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,191c14b84f0c8cdad3297f2bee552fb089178995208d7185,3791,0-4k,"Lasa, Gitastrophe, and Shadoks.","The three teams that used conflict optimization in the challenge are Lasa, Gitastrophe, and Shadoks.",f1,0.47058823529411764
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,7d9bc0ed11dfc39ab91980d15a95fcd9f5902d25f85ec436,3508,0-4k,The momentum space curl of the interlayer Berry connection polarizability generates the crossed nonlinear dynamical Hall effect.,The interlayer Berry connection polarizability (BCP) plays a significant role in the crossed nonlinear dynamical Hall effect observed in twisted bilayer systems. It is a band geometric quantity that arises from the interlayer hybridization of electronic states under the chiral crystal symmetry of twisted bilayers. The momentum space curl of,f1,0.456140350877193
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,c4f2dfb06f56a185067d2f147c4d846aa0b895f1968eda12,818,0-4k,FC Banants.,The club was known as FC Banants before being officially renamed FC Urartu on 1 August 2019.,f1,0.2222222222222222
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,d1f31d2998513a4552d0419e16f8eba896e9ea1c8403605b,6856,4k-8k,"""I have seen the Lord."".","Mary told the disciples, ""I have seen the Lord,"" and she recounted what Jesus had said to her.",f1,0.4
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,40a85211345155859f3d2f7268da928f516a65ac6f8c6e08,4468,4k-8k,The main topic of the text is Iraq's politics and current situation.,"The main topic of the text is the ongoing situation in Iraq, including political developments, violence, social issues, and international involvement, particularly focusing on the formation of a new government, the impact of violence on communities (especially Christians), the presence of U.S. troops, and protests against war.",f1,0.27999999999999997
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,e02f6a69d7b2a96a3aa6cd84a9189c2d552f6fb089f216e1,2292,0-4k,Vice Admiral.,Hugh H. Goodwin's rank in the United States Navy was Vice Admiral.,f1,0.3076923076923077
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,67dd297408f3d52f22ede88df0b62644dac86da77f009e71,3590,0-4k,October 2001.,"Simon English became the leader of the National Party on 28 October 2001, when he was elected unopposed as the replacement for Jenny Shipley.",f1,0.17391304347826084
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,101225d103936ad083c5da47c3dce73ce569b62cbaa093bd,1762,0-4k,"It depends on the value of x, either 0 or (6x^2cos(x^2)+sin(x^2))/(3(x^2)^(1/3)).","The correct expression for the derivative of the function 

$$
f(x) = \sqrt[3]{x} \sin(x^2)
$$

is given piecewise as:

$$
f'(x) = 
\begin{cases} 
\frac{6x^2\cos(x^2)",f1,0.07692307692307693
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,1d46294ee8fcc0a64828778b04198fcbe4f75841775e1205,6900,4k-8k,"No, it is not necessary.","Based on the information provided in the context, the Integrated Stress Response (ISR) is not necessary for transgene reactivation. The context describes experiments where the ISR was inhibited using ISRIB, a compound that blocks the activation of the ISR even in the presence of phosphorylated eIF2α. Despite the inhibition of the",f1,0.13333333333333333
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,8fbf0a6531d9250e6bcda0c7ba456441f6d4073bf08de826,5701,4k-8k,Fairness.,"The decision to base the water rates on usage reflected a sense of fairness. It was considered fair because it ensured that people who use more water pay a larger share of the costs, rather than basing the cost on property taxes, which could mean some people pay for water they aren't using while others who use a lot",f1,0.03773584905660378
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,425c85c840db6f65192aa477d41c9c18a60a4ccaf0e1e6df,8232,8k+,Decorrelating the data before running the PLS algorithm improves the performance of the algorithm.,"The advantage of decorrelating the data before running the PLS algorithm is that it significantly improves the performance of the algorithm, particularly for small numbers of components. As stated in the context, with just one PLS component, the correlation between the true opening diameter on the test set and its prediction that takes into account the",f1,0.3571428571428571
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,a9f124fabc341d61e359af8e8badf79dd63a97896c28842e,9607,8k+,By comparing candidate content items to a model and scoring them.,The scoring engine generates a stream of content for the channel by first receiving a request from the channel engine that includes a channel category and attributes. It then queries the new content items stored in memory or a data storage server based on the channel category and attributes. The scoring engine retrieves candidate content items that match the query and compares,f1,0.19672131147540983
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,e4725ed7b6df9933d5336f79d5c9d1d803a3e475831f1017,5429,4k-8k,Quill harmed states more than anticipated due to the Internet.,"In Direct Marketing Ass'n v. Brohl, Justice Kennedy argued that the Internet had caused significant systemic and structural changes in the economy, which made Quill more harmful to states than previously anticipated. He expressed the view that Quill should be reexamined and overruled, as it was outdated and problematic in the",f1,0.25
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,4d6cd243b10a8460d2e2239182b797420ccc36335a74d23e,4017,4k-8k,Nuclear liquid-gas transition in lattice QCD.,"The main focus of the research paper is to study the nuclear liquid-gas transition in the strong coupling regime of lattice QCD. Specifically, the paper investigates this first-order phase transition at low temperatures as a function of the quark mass and the inverse gauge coupling β. The study includes determining the baryon mass,",f1,0.24489795918367346
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,e84f6371f23c95f766248ac4e52b781f325f52f09c6eb9ae,6048,4k-8k,Privacy concerns and skepticism about its effectiveness.,"Governor Rick Scott gave several reasons for not implementing a prescription drug monitoring database in Florida. He cited privacy concerns, expressed skepticism about whether the monitoring program would work, and raised the possibility that taxpayers might be left with a $500,000-a-year bill to operate it.",f1,0.20833333333333334
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,b5b0eb150f44a4d7641b9adf9267ca0c2492ea46626449b3,6202,4k-8k,"Electricity is used for transport, heating, lighting, communications, and computation.","Electricity is used in everyday life in a wide variety of ways, including:

1. **Lighting**: One of the earliest and most common uses of electricity is for lighting. The invention of the incandescent light bulb made electrical lighting available to the public, significantly improving safety by reducing fire hazards associated with gas lighting",f1,0.20689655172413793
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,80a04c9306d232e6327b14f03e260d28060fe12395d87e31,8784,8k+,Peter Denning.,The program chair of this conference is Peter Denning.,f1,0.4
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,73b9b4130b4a4931bed5ea7e24331ce61b59271eac6c6c01,2008,0-4k,The normalized least mean square (NLMS) algorithm.,The normalized least mean square (NLMS) algorithm is engaged in the PLMS-PPIC method.,f1,0.7058823529411764
longbench_phase1,qwen3-235b-a22b,multifieldqa_en_e,qa,d5422b0fdbed42c0f1d2213edb6c7637802452e4ca7287eb,812,0-4k,"The club's headquarters are located on Jivani Street 2 of the Malatia-Sebastia District, Yerevan.","The club's headquarters are located on Jivani Street 2 of the Malatia-Sebastia District, Yerevan.",f1,1.0
